 #kdis   eig(isp)  s(isp)  py(isp) pz(isp) px(isp) dxy(isp) dyz(isp) dz2 (isp) dxz(isp) dx2(isp) ... tot(isp)
     0.38076   -10.22693     0.20400     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22200
     0.38690   -10.17428     0.20400     0.01800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22200
     0.39304   -10.12087     0.20400     0.01900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22300
     0.39918   -10.06670     0.20300     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22300
     0.40533   -10.01178     0.20300     0.02000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22300
     0.41147    -9.95611     0.20300     0.02100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22400
     0.41761    -9.89970     0.20300     0.02100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22400
     0.42375    -9.84255     0.20200     0.02200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22400
     0.42989    -9.78466     0.20200     0.02300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22500
     0.43603    -9.72605     0.20200     0.02300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22500
     0.44217    -9.66671     0.20200     0.02400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22500
     0.44831    -9.60666     0.20100     0.02400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22600
     0.45446    -9.54589     0.20100     0.02500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22600
     0.46060    -9.48441     0.20100     0.02600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22700
     0.46674    -9.42223     0.20100     0.02600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22700
     0.47288    -9.35935     0.20000     0.02700     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22700
     0.47902    -9.29578     0.20000     0.02800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22800
     0.48516    -9.23152     0.20000     0.02800     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22800
     0.49130    -9.16659     0.19900     0.02900     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22900
     0.49745    -9.10098     0.19900     0.03000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22900
     0.50359    -9.03471     0.19900     0.03100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.22900
     0.50973    -8.96777     0.19900     0.03100     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23000
     0.51587    -8.90018     0.19800     0.03200     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23000
     0.52201    -8.83195     0.19800     0.03300     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23100
     0.52815    -8.76308     0.19800     0.03400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23100
     0.53429    -8.69358     0.19700     0.03400     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23200
     0.54043    -8.62345     0.19700     0.03500     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23200
     0.54658    -8.55271     0.19700     0.03600     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.23300
